"","temp","rain_1h","snow_1h","clouds_all","traffic_volume","time","holiday","moderately_bad_weather","moderately_good_weather","good_weather"
"23716",290.76,0,0,90,4213,12,0,0,0,0
"23717",290.96,0.51,0,90,4274,14,0,0,0,0
"23718",290.96,0.51,0,90,4274,14,0,1,0,0
"23719",290.93,0.76,0,90,4274,14,0,0,0,0
"23720",290.93,0.76,0,90,4274,14,0,1,0,0
"23721",291.03,1.27,0,75,4143,15,0,0,0,0
"23722",291.03,1.27,0,75,4143,15,0,1,0,0
"23723",291.03,1.27,0,75,4143,15,0,0,0,0
"23724",291.03,1.27,0,75,4143,15,0,1,0,0
"23725",290.83,0.51,0,90,3941,16,0,0,0,0
"23726",290.83,0.51,0,90,3941,16,0,1,0,0
"23727",290.83,0.51,0,90,3941,16,0,0,0,0
"23728",290.83,0.51,0,90,3941,16,0,1,0,0
"23729",291.44,0,0,90,3556,18,0,0,0,0
"23730",291.44,0,0,90,3556,18,0,1,0,0
"23731",291.47,0,0,75,3556,18,0,0,0,0
"23732",291.12,0,0,90,3010,19,0,0,0,0
"23733",291.12,0,0,90,3010,19,0,1,0,0
"23734",290.77,0,0,90,2598,20,0,0,0,0
"23735",290.77,0,0,90,2598,20,0,1,0,0
"23736",290.54,0,0,90,2582,21,0,0,1,0
"23737",290.1,0,0,1,2668,22,0,1,0,0
"23738",290.1,0,0,1,2668,22,0,0,0,0
"23739",289.79,0,0,90,2134,23,0,1,0,0
"23740",289.79,0,0,90,2134,23,0,0,0,0
"23741",289.7,0,0,90,1452,0,0,1,0,0
"23742",289.69,0,0,90,1065,1,0,1,0,0
"23743",289.55,0,0,90,859,2,0,1,0,0
"23744",289.37,1.2,0,75,398,3,0,0,0,0
"23745",289.37,1.2,0,75,398,3,0,1,0,0
"23746",289.37,1.2,0,75,398,3,0,1,0,0
"23747",289.16,0.25,0,90,379,4,0,0,0,0
"23748",289.16,0.25,0,90,379,4,0,1,0,0
"23749",289.35,0,0,90,557,5,0,0,0,0
"23750",289.35,0,0,90,557,5,0,1,0,0
"23751",289.36,0,0,75,966,6,0,1,0,0
"23752",289.36,0,0,75,966,6,0,1,0,0
"23753",289.36,0,0,75,966,6,0,0,0,0
"23754",289.69,0,0,90,1372,7,0,0,0,0
"23755",290.04,0,0,90,1711,8,0,0,0,0
"23756",292.16,0,0,75,3307,10,0,0,1,0
"23757",292.05,0,0,75,3307,10,0,0,1,0
"23758",293.72,0,0,75,3854,11,0,0,1,0
"23759",295.01,0,0,75,3997,12,0,0,1,0
"23760",296.04,0,0,40,3835,14,0,0,0,0
"23761",296.61,0,0,75,3835,14,0,0,1,0
"23762",296.91,0,0,75,3769,15,0,0,1,0
"23763",297.41,0,0,40,3530,16,0,0,1,0
"23764",297.85,0,0,40,3572,17,0,0,1,0
"23765",297.4,0,0,40,3250,18,0,0,1,0
"23766",296.3,0,0,40,3064,19,0,0,0,0
"23767",296.3,0,0,40,3064,19,0,0,0,0
"23768",294.98,0,0,40,3012,20,0,0,0,0
"23769",292.8,0,0,20,2786,21,0,0,1,0
"23770",290.29,0,0,1,2548,22,0,0,0,1
"23771",289.37,0,0,1,1782,23,0,1,0,0
"23772",288.38,0,0,1,1082,0,1,1,0,0
"23773",287.57,0,0,1,607,1,0,1,0,0
"23774",287.57,0,0,1,607,1,0,1,0,0
"23775",287.03,0,0,1,543,2,0,1,0,0
"23776",287.03,0,0,1,543,2,0,1,0,0
"23777",286.21,0,0,1,309,3,0,1,0,0
"23778",286.21,0,0,1,309,3,0,1,0,0
"23779",285.51,0,0,1,293,4,0,1,0,0
"23780",285.51,0,0,1,293,4,0,1,0,0
"23781",285.91,0,0,1,488,5,0,1,0,0
"23782",285.91,0,0,1,488,5,0,1,0,0
"23783",285.59,0,0,20,895,6,0,1,0,0
"23784",285.59,0,0,20,895,6,0,1,0,0
"23785",287.66,0.25,0,1,1036,7,0,0,0,0
"23786",287.66,0.25,0,1,1036,7,0,1,0,0
"23787",287.66,0.25,0,1,1036,7,0,1,0,0
"23788",290.2,0,0,75,1258,8,0,1,0,0
"23789",295.46,0,0,75,2614,10,0,0,1,0
"23790",295.51,0,0,75,2614,10,0,0,1,0
"23791",297.56,0,0,75,3230,11,0,0,1,0
"23792",298.85,0,0,40,3551,12,0,0,1,0
"23793",300.28,0,0,40,3997,14,0,0,1,0
"23794",300.32,0,0,40,3997,14,0,0,1,0
"23795",300.87,0,0,40,4001,15,0,0,1,0
"23796",301.18,0,0,40,3924,16,0,0,1,0
"23797",300.59,0,0,1,3770,18,0,0,0,1
"23798",300.41,0,0,1,3770,18,0,0,0,1
"23799",299.33,0,0,75,3610,19,0,0,1,0
"23800",298.22,0,0,75,2946,20,0,0,1,0
"23801",296.62,0,0,75,2650,21,0,0,1,0
"23802",295.8,0,0,75,1969,22,0,0,1,0
"23803",295.16,0,0,75,1126,23,0,0,0,0
"23804",294.75,0,0,75,689,0,0,0,0,0
"23805",294.04,0,0,75,468,1,0,0,1,0
"23806",293.62,0,0,75,357,2,0,0,0,0
"23807",292.85,0,0,75,534,3,0,0,0,0
"23808",292.85,0,0,75,534,3,0,1,0,0
"23809",292.19,0,0,75,1334,4,0,0,0,0
"23810",291.74,0,0,75,3188,5,0,0,0,0
"23811",291.12,0,0,75,6223,6,0,0,0,0
"23812",291.42,0,0,90,6790,7,0,0,1,0
"23813",291.46,0.4,0,90,5563,8,0,0,0,0
"23814",291.48,0,0,90,4368,10,0,1,0,0
"23815",291.48,0,0,90,4368,10,0,0,0,0
"23816",291.52,0,0,90,4368,10,0,1,0,0
"23817",291.52,0,0,90,4368,10,0,0,0,0
"23818",292.62,0,0,90,4698,11,0,0,0,0
"23819",293.41,0,0,90,4897,12,0,0,0,0
"23820",294.05,0,0,90,5383,14,0,0,0,0
"23821",293.92,0,0,90,5383,14,0,0,0,0
"23822",294.21,0.51,0,75,5869,15,0,0,0,0
"23823",294.4,0,0,75,6396,16,0,0,0,0
"23824",294.4,0,0,75,6396,16,0,1,0,0
"23825",294.94,0,0,40,4418,18,0,0,1,0
"23826",294.98,0,0,75,4418,18,0,0,1,0
"23827",295.06,0,0,75,3192,19,0,0,1,0
"23828",294.51,0,0,75,2788,20,0,0,1,0
"23829",292.22,0,0,75,2526,21,0,0,1,0
"23830",290.6,0,0,20,1814,22,0,0,1,0
"23831",289.9,0,0,1,1163,23,0,0,0,1
"23832",289.5,0,0,20,628,0,0,0,1,0
"23833",289.48,0,0,20,441,1,0,0,1,0
"23834",289.42,0,0,20,321,2,0,0,1,0
"23835",289.01,0,0,1,337,3,0,0,0,1
"23836",288.47,0,0,1,917,4,0,0,0,1
"23837",287.49,0,0,20,3160,5,0,0,1,0
"23838",287.13,0,0,20,6157,6,0,0,1,0
"23839",287.8,0,0,20,6442,7,0,0,1,0
"23840",288.54,0,0,40,6264,8,0,0,1,0
"23841",289.06,0,0,90,4831,10,0,0,1,0
"23842",289.06,0,0,90,4831,10,0,0,1,0
"23843",289.67,0,0,90,5082,11,0,0,0,0
"23844",289.63,0,0,90,5094,12,0,0,1,0
"23845",290.11,0,0,90,5297,14,0,0,1,0
"23846",290.06,0,0,90,5297,14,0,0,1,0
"23847",290.71,0,0,90,5649,15,0,0,1,0
"23848",290.68,0,0,75,6572,16,0,0,1,0
"23849",290.89,0,0,90,4689,18,0,0,1,0
"23850",290.57,0,0,90,4689,18,0,0,1,0
"23851",290.51,0,0,90,3538,19,0,0,1,0
"23852",290.05,0,0,75,3083,20,0,0,1,0
"23853",288.77,0,0,40,2799,21,0,0,1,0
"23854",288.38,0,0,75,1922,22,0,0,1,0
"23855",288.28,0,0,75,1169,23,0,0,1,0
"23856",288.15,0,0,75,664,0,0,0,1,0
"23857",287.72,0,0,75,393,1,0,0,1,0
"23858",287.36,0,0,90,291,2,0,0,1,0
"23859",287.17,0,0,90,353,3,0,0,1,0
"23860",286.69,0,0,75,930,4,0,0,1,0
"23861",286.05,0,0,75,3008,5,0,0,1,0
"23862",285.71,0,0,75,5485,6,0,0,1,0
"23863",286.46,0,0,75,6476,7,0,0,1,0
"23864",287.2,0,0,40,5613,8,0,0,1,0
"23865",289.13,0,0,75,4625,10,0,0,1,0
"23866",289.14,0,0,75,4625,10,0,0,1,0
"23867",290.08,0,0,75,4750,11,0,0,1,0
"23868",291.12,0,0,40,5047,12,0,0,1,0
"23869",292.73,0,0,40,5269,14,0,0,1,0
"23870",293.25,0,0,75,5269,14,0,1,0,0
"23871",294.42,0,0,40,5772,15,0,0,1,0
"23872",294.71,0,0,20,6339,16,0,0,1,0
"23873",295.46,0,0,1,4795,18,0,0,0,1
"23874",295.28,0,0,1,4795,18,0,0,0,1
"23875",295.07,0,0,1,3666,19,0,0,0,1
"23876",294.36,0,0,1,3184,20,0,0,0,1
"23877",291.67,0,0,20,3183,21,0,0,1,0
"23878",288.57,0,0,1,3268,22,0,0,0,1
"23879",287.63,0,0,1,2061,23,0,0,0,1
"23880",287.62,0,0,1,993,0,0,0,0,1
"23881",288.01,0,0,20,596,1,0,0,1,0
"23882",288.34,0,0,75,504,2,0,0,1,0
"23883",288.48,0,0,75,571,3,0,0,1,0
"23884",288.67,0,0,40,933,4,0,0,1,0
"23885",288.55,0,0,75,3016,5,0,0,1,0
"23886",288.61,0,0,75,5444,6,0,0,1,0
"23887",289.26,0,0,75,6459,7,0,0,0,0
"23888",290.74,0,0,75,5471,8,0,0,1,0
"23889",292.16,0,0,75,5126,9,0,0,1,0
"23890",292.64,0,0,90,4695,10,0,0,0,0
"23891",292.34,1.02,0,90,4991,11,0,0,0,0
"23892",292.07,0.25,0,90,5254,12,0,0,0,0
"23893",292.07,0.25,0,90,5254,12,0,1,0,0
"23894",291.7,0.76,0,90,5185,13,0,0,0,0
"23895",291.7,0.76,0,90,5185,13,0,1,0,0
"23896",291.69,2.68,0,90,5364,14,0,0,0,0
"23897",291.44,0.51,0,90,5723,15,0,0,0,0
"23898",291.44,0.51,0,90,5723,15,0,1,0,0
"23899",291.16,1.41,0,90,5933,16,0,0,0,0
"23900",291.16,1.41,0,90,5933,16,0,1,0,0
"23901",291.16,1.41,0,90,5933,16,0,1,0,0
"23902",291.36,0,0,90,5924,17,0,0,0,0
"23903",291.36,0,0,90,5924,17,0,0,0,0
"23904",291.5,0,0,90,4946,18,0,0,0,0
"23905",291.5,0,0,90,4946,18,0,1,0,0
"23906",291.62,0,0,75,3800,19,0,0,0,0
"23907",291.74,0,0,75,3023,20,0,0,1,0
"23908",290.68,0,0,75,3260,21,0,0,0,0
"23909",290.32,0.7,0,40,2685,22,0,0,0,0
"23910",289.77,0,0,1,1999,23,0,0,0,0
"23911",289.77,0,0,1,1999,23,0,1,0,0
"23912",289.47,0,0,90,1259,0,0,1,0,0
"23913",289.56,0,0,90,797,1,0,0,0,0
"23914",289.56,0,0,90,797,1,0,1,0,0
"23915",289.21,0,0,90,789,2,0,0,0,0
"23916",288.85,0.51,0,90,477,3,0,0,0,0
"23917",288.85,0.51,0,90,477,3,0,1,0,0
"23918",288.26,0,0,90,483,4,0,1,0,0
"23919",287.83,0,0,75,936,5,0,1,0,0
"23920",287.65,0,0,40,1625,6,0,0,0,0
"23921",287.65,0,0,40,1625,6,0,1,0,0
"23922",288.26,0,0,75,2415,7,0,1,0,0
"23923",289.17,0,0,75,3320,8,0,0,1,0
"23924",290.82,0,0,40,3957,9,0,0,0,0
"23925",292.11,0,0,40,4284,10,0,0,0,0
"23926",292.76,0,0,90,4669,11,0,0,0,0
"23927",292.54,0,0,90,4732,12,0,0,0,0
"23928",292.54,0,0,90,4732,12,0,1,0,0
"23929",292.54,0,0,90,4732,12,0,0,0,0
"23930",292.57,2.79,0,40,4968,13,0,0,0,0
"23931",292.57,2.79,0,40,4968,13,0,1,0,0
"23932",293.21,0,0,90,5104,14,0,0,0,0
"23933",293.88,0,0,75,4875,15,0,0,0,0
"23934",292.68,0,0,75,4805,16,0,0,0,0
"23935",292.4,1.52,0,75,4609,17,0,0,0,0
"23936",291.44,0,0,90,4333,18,0,0,0,0
"23937",291.44,0,0,90,4333,18,0,1,0,0
"23938",290.91,0,0,90,3619,19,0,0,0,0
"23939",290.91,0,0,90,3619,19,0,1,0,0
"23940",290.1,0,0,75,3491,20,0,0,0,0
"23941",289.55,0,0,90,3299,21,0,0,1,0
"23942",288.81,0,0,90,2944,22,0,0,0,0
"23943",288.04,0,0,75,2418,23,0,0,1,0
"23944",287.28,0,0,40,1648,0,0,0,1,0
"23945",286.59,0,0,1,913,1,0,0,0,1
"23946",286.2,0,0,1,704,2,0,0,0,1
"23947",285.7,0.9,0,20,369,3,0,0,0,0
"23948",285.59,0,0,20,364,4,0,0,1,0
"23949",285.6,0,0,1,555,5,0,0,0,1
"23950",285.69,0,0,1,1003,6,0,0,0,1
"23951",287.47,0,0,1,1372,7,0,0,0,1
"23952",289.62,0,0,1,2211,8,0,0,0,1
"23953",291.75,0,0,20,3126,9,0,0,1,0
"23954",293.7,0,0,40,3833,10,0,0,1,0
"23955",295.87,0,0,20,4397,11,0,0,1,0
"23956",297.5,0,0,40,4798,12,0,0,1,0
"23957",298.71,0,0,20,4656,13,0,0,1,0
"23958",299.63,0,0,40,4753,14,0,0,1,0
"23959",299.94,0,0,40,4582,15,0,0,1,0
"23960",299.73,0,0,40,4607,16,0,0,1,0
"23961",299.84,0,0,40,4549,17,0,0,1,0
"23962",299.07,0,0,20,4375,18,0,0,1,0
"23963",298.44,0,0,20,3634,19,0,0,1,0
"23964",296.94,0,0,20,2890,20,0,0,1,0
"23965",294.14,0,0,20,2796,21,0,0,1,0
"23966",292.26,0,0,20,2081,22,0,0,0,0
"23967",290.8,0,0,20,1256,23,0,0,1,0
"23968",289.26,0,0,1,650,0,0,0,0,0
"23969",288.23,0,0,1,435,1,0,0,0,1
"23970",287.97,0,0,1,320,2,0,0,0,1
"23971",288.24,0,0,20,343,3,0,0,1,0
"23972",288.31,0,0,75,906,4,0,0,1,0
"23973",288.55,0,0,40,2994,5,0,0,0,0
"23974",287.32,0.25,0,90,5188,6,0,0,0,0
"23975",287.32,0.25,0,90,5188,6,0,1,0,0
"23976",286.67,0,0,40,6592,7,0,0,0,0
"23977",287.51,0,0,20,5564,8,0,0,1,0
"23978",289.64,0,0,20,4879,9,0,0,1,0
"23979",290.89,0,0,20,4642,10,0,0,1,0
"23980",291.06,0,0,75,4618,11,0,0,1,0
"23981",291.13,0,0,90,4872,12,0,0,1,0
"23982",291.41,0,0,75,4809,13,0,0,0,0
"23983",292.32,0,0,75,5058,14,0,0,0,0
"23984",292.16,0,0,90,5519,15,0,0,0,0
"23985",293.15,0,0,75,6473,16,0,0,0,0
"23986",292.83,0,0,75,5975,17,0,0,0,0
"23987",292.77,0,0,40,4435,18,0,0,1,0
"23988",293,0,0,40,3377,19,0,0,1,0
"23989",291.98,0,0,40,2784,20,0,0,0,0
"23990",290.47,0,0,20,2654,21,0,0,1,0
"23991",289.23,0,0,20,1771,22,0,0,1,0
"23992",287.96,0,0,20,1095,23,0,0,1,0
"23993",286.86,0,0,1,636,0,0,0,0,1
"23994",285.86,0,0,1,388,1,0,0,0,1
"23995",285.05,0,0,1,297,2,0,0,0,1
"23996",284.18,0,0,1,337,3,0,0,0,1
"23997",282.82,0,0,1,896,4,0,0,0,1
"23998",282.22,0,0,20,3108,5,0,0,1,0
"23999",282.09,0,0,20,5694,6,0,0,1,0
"24000",284.18,0,0,1,6435,7,0,0,0,1
"24001",286,0,0,1,5711,8,0,0,0,1
"24002",288.03,0,0,1,5416,9,0,0,0,1
"24003",289.12,0,0,20,4603,10,0,0,1,0
"24004",290.3,0,0,20,4534,11,0,0,1,0
"24005",291.27,0,0,20,4808,12,0,0,1,0
"24006",292.17,0,0,20,5074,13,0,0,1,0
"24007",293.08,0,0,40,5422,14,0,0,1,0
"24008",293.79,0,0,20,5728,15,0,0,1,0
"24009",294.2,0,0,20,6295,16,0,0,1,0
"24010",294.54,0,0,40,6367,17,0,0,1,0
"24011",294.35,0,0,40,4757,18,0,0,1,0
"24012",293.97,0,0,75,3554,19,0,0,1,0
"24013",293.08,0,0,40,3011,20,0,0,1,0
"24014",290.8,0,0,40,2806,21,0,1,0,0
"24015",288.13,0,0,40,2485,22,0,1,0,0
"24016",286.8,0,0,40,2221,23,0,1,0,0
"24017",285.91,0,0,1,1612,0,0,0,0,1
"24018",284.52,0,0,1,481,1,0,1,0,0
"24019",283.9,0,0,1,350,2,0,0,0,1
"24020",283.8,0,0,1,357,3,0,1,0,0
"24021",283.43,0,0,1,936,4,0,0,0,1
"24022",283.52,0,0,1,3139,5,0,0,0,1
"24023",282.99,0,0,0,6154,6,0,0,0,1
"24024",285.14,0,0,0,6633,7,0,0,0,1
"24025",286.21,0,0,0,5841,8,0,0,0,1
"24026",288.47,0,0,12,5394,9,0,0,1,0
"24027",291.24,0,0,12,4558,10,0,0,1,0
"24028",292.73,0,0,20,5103,11,0,0,1,0
"24029",295.58,0,0,0,5180,12,0,0,0,1
"24030",296.27,0,0,0,5065,13,0,0,0,1
"24031",298.43,0,0,0,5618,14,0,0,0,1
"24032",299.13,0,0,0,5752,15,0,0,0,1
"24033",298.91,0,0,0,6566,16,0,0,0,1
"24034",298.81,0,0,0,6077,17,0,0,0,1
"24035",298.59,0,0,0,5037,18,0,0,0,1
"24036",297.26,0,0,0,3725,19,0,0,0,1
"24037",295.6,0,0,0,3169,20,0,0,0,1
"24038",294.25,0,0,8,2801,21,0,0,0,1
"24039",293.21,0,0,8,2383,22,0,0,0,1
"24040",292.61,0,0,8,1418,23,0,0,0,1
"24041",290.6,0.6,0,36,686,0,0,0,0,0
"24042",289.45,3.05,0,36,427,1,0,0,0,0
"24043",289.15,0.25,0,36,313,2,0,0,0,0
"24044",289.02,6.35,0,80,356,3,0,0,0,0
"24045",289.44,1.09,0,80,874,4,0,0,0,0
"24046",289.26,3.18,0,80,2966,5,0,0,0,0
"24047",289.79,10.05,0,68,5361,6,0,0,0,0
"24048",290.25,7.7,0,68,5656,7,0,0,0,0
"24049",290.95,0.9,0,68,5332,8,0,0,0,0
"24050",292.04,0.51,0,12,5302,9,0,0,0,0
"24051",294.15,0,0,12,4872,10,0,0,1,0
"24052",297.39,0,0,0,5098,11,0,0,0,1
"24053",299.28,0,0,8,5348,12,0,0,0,1
"24054",299.85,0,0,8,5058,13,0,0,0,1
"24055",300.76,0,0,8,5416,14,0,0,0,1
"24056",300.8,0,0,0,5862,15,0,0,0,1
"24057",301.01,0,0,0,6642,16,0,0,0,1
"24058",301.07,0,0,0,6323,17,0,0,0,1
"24059",300.57,0,0,0,5276,18,0,0,0,1
"24060",299.19,0,0,0,3688,19,0,0,0,1
"24061",298.18,0,0,0,3306,20,0,0,0,1
"24062",296.96,0,0,0,3155,21,0,0,0,1
"24063",296.1,0,0,0,2440,22,0,0,0,1
"24064",295.47,0,0,0,1406,23,0,0,0,1
"24065",294.89,0,0,0,831,0,0,0,0,1
"24066",294.26,0,0,0,506,1,0,0,0,1
"24067",293.89,0,0,0,419,2,0,0,0,1
"24068",293.62,0,0,0,369,3,0,0,0,1
"24069",293.17,0,0,0,839,4,0,0,0,1
"24070",293.05,0,0,0,2915,5,0,0,0,1
"24071",293.17,0,0,0,5423,6,0,0,0,1
"24072",294.15,0,0,0,6230,7,0,0,0,1
"24073",297.03,0,0,0,5567,8,0,0,0,1
"24074",298.85,0,0,0,5114,9,0,0,0,1
"24075",300.83,0,0,0,4925,10,0,0,0,1
"24076",302.92,0,0,0,5400,11,0,0,0,1
"24077",303.01,0,0,0,5446,12,0,0,0,1
"24078",304.02,0,0,0,5308,13,0,0,0,1
"24079",301.3,0,0,0,5399,14,0,0,0,1
"24080",303.18,0,0,12,6029,15,0,0,0,0
"24081",302.25,0,0,12,6079,16,0,0,0,0
"24082",300.7,0,0,12,5571,17,0,0,0,0
"24083",299.34,0,0,48,4926,18,0,0,0,0
"24084",300.45,0,0,48,3794,19,0,0,0,0
"24085",300.02,0,0,48,3168,20,0,0,0,0
"24086",298.96,0,0,12,3004,21,0,0,1,0
"24087",296.02,0,0,12,2854,22,0,0,1,0
"24088",295.17,0,0,12,2005,23,0,0,1,0
"24089",294.41,0,0,20,1461,0,0,0,1,0
"24090",293.91,0,0,20,805,1,0,0,1,0
"24091",293.34,0,0,20,635,2,0,0,1,0
"24092",292.89,0,0,20,445,3,0,0,1,0
"24093",292.54,0,0,20,474,4,0,0,1,0
"24094",292.26,0,0,20,800,5,0,0,1,0
"24095",292.36,0,0,32,1130,6,0,0,1,0
"24096",293.34,0,0,32,1575,7,0,0,1,0
"24097",294.84,0,0,32,2515,8,0,0,1,0
"24098",297.34,0,0,0,3678,9,0,0,0,1
"24099",299.73,0,0,0,4356,10,0,0,0,1
"24100",301.72,0,0,0,4672,11,0,0,0,1
"24101",303.77,0,0,0,4538,12,0,0,0,1
"24102",304.48,0,0,0,4584,13,0,0,0,1
"24103",305.12,0,0,0,4510,14,0,0,0,1
"24104",305.56,0,0,0,4380,15,0,0,0,1
"24105",305.24,0,0,0,4456,16,0,0,0,1
"24106",304.55,0,0,0,4037,17,0,0,0,1
"24107",303.87,0,0,0,3904,18,0,0,0,1
"24108",302.35,0,0,0,3478,19,0,0,0,1
"24109",300.83,0,0,0,3351,20,0,0,0,1
"24110",298.9,0,0,0,3292,21,0,0,0,1
"24111",297.45,0,0,0,3360,22,0,0,0,1
"24112",296.36,0,0,0,2256,23,0,0,0,1
"24113",295.8,0,0,0,1669,0,0,0,0,1
"24114",295.14,0,0,0,1038,1,0,0,0,1
"24115",293.75,0.51,0,0,761,2,0,0,0,0
"24116",292.11,0,0,8,410,3,0,0,0,1
"24117",290.72,0,0,8,372,4,0,0,0,1
"24118",290.4,0,0,8,468,5,0,0,0,1
"24119",289.94,0,0,36,810,6,0,0,1,0
"24120",290.22,0,0,36,1167,7,0,0,1,0
"24121",291.11,0,0,36,1921,8,0,0,1,0
"24122",292.56,0,0,32,2794,9,0,0,0,0
"24123",294.26,0,0,32,3446,10,0,0,0,0
"24124",294.96,0,0,24,4081,11,0,0,0,0
"24125",296.63,0,0,8,4509,12,0,0,0,1
"24126",297.36,0,0,8,4347,13,0,0,0,1
"24127",298.18,0,0,8,4467,14,0,0,0,1
"24128",299.11,0,0,0,4556,15,0,0,0,1
"24129",299,0,0,0,4543,16,0,0,0,1
"24130",298.15,0,0,0,4133,17,0,0,0,1
"24131",297.16,0,0,20,4186,18,0,0,1,0
"24132",296.22,0,0,20,3505,19,0,0,1,0
"24133",295.39,0,0,20,3097,20,0,0,1,0
"24134",294.82,0,0,48,2571,21,0,0,1,0
"24135",293.8,0,0,48,1918,22,0,0,1,0
"24136",292.95,0,0,48,1184,23,0,0,1,0
"24137",292.78,0,0,68,664,0,0,0,1,0
"24138",292.34,0.25,0,68,420,1,0,0,0,0
"24139",292.35,0.51,0,68,269,2,0,0,0,0
"24140",292.06,0,0,68,326,3,0,0,1,0
"24141",292.2,0,0,68,859,4,0,0,1,0
"24142",291.79,0.51,0,68,2726,5,0,0,0,0
"24143",291.51,0.25,0,48,5085,6,0,0,0,0
"24144",291.76,0,0,48,6105,7,0,0,1,0
"24145",292.35,0,0,48,5854,8,0,0,1,0
"24146",293.27,0,0,44,4870,9,0,0,1,0
"24147",294.58,0,0,44,4406,10,0,0,1,0
"24148",295.17,0,0,64,4564,11,0,0,1,0
"24149",295.58,0,0,92,4974,12,0,0,1,0
"24150",295.98,0,0,92,4949,13,0,0,1,0
"24151",294.95,0,0,92,5179,14,0,0,1,0
"24152",294.98,0,0,44,5621,15,0,0,1,0
"24153",297.47,0,0,44,6245,16,0,0,1,0
"24154",296.69,0,0,44,5966,17,0,0,1,0
"24155",295.78,0,0,0,4483,18,0,0,0,1
"24156",295.34,0,0,0,3338,19,0,0,0,1
"24157",294.49,0,0,0,2709,20,0,0,0,1
"24158",292.52,0,0,0,2536,21,0,0,0,1
"24159",292.08,0,0,0,2098,22,0,0,0,1
"24160",291.65,0,0,0,1284,23,0,0,0,1
"24161",290.86,0,0,36,692,0,0,0,1,0
"24162",291,0,0,36,377,1,0,0,1,0
"24163",290.3,0,0,36,301,2,0,0,1,0
"24164",289.78,0,0,68,371,3,0,0,1,0
"24165",290.33,0,0,68,898,4,0,0,1,0
"24166",290.13,0,0,68,3108,5,0,0,1,0
"24167",289.82,0,0,88,5751,6,0,0,1,0
"24168",290.06,0,0,88,6643,7,0,0,1,0
"24169",291.11,0,0,88,5944,8,0,0,1,0
"24170",292.36,0,0,92,5244,9,0,0,0,0
"24171",292.86,0,0,92,4514,10,0,0,0,0
"24172",293.48,0,0,92,4866,11,0,0,0,0
"24173",293.57,7.11,0,92,4999,12,0,0,0,0
"24174",293.15,1.27,0,92,4861,13,0,0,0,0
"24175",294.43,0,0,92,5079,14,0,0,0,0
"24176",295.14,0,0,92,5526,15,0,0,0,0
"24177",296,1.52,0,92,6355,16,0,0,0,0
"24178",294.49,1.78,0,92,5945,17,0,0,0,0
"24179",293.7,4.05,0,92,4002,18,0,0,0,0
"24180",292.96,3.8,0,92,2830,19,0,0,0,0
"24181",292.65,1.11,0,92,2508,20,0,0,0,0
"24182",292.18,0,0,92,2204,21,0,0,0,0
"24183",290.72,0,0,92,1870,22,0,0,0,0
"24184",290.33,0,0,92,1865,23,0,0,0,0
"24185",290.61,0,0,92,832,0,0,0,0,0
"24186",290.61,0,0,92,479,1,0,0,0,0
"24187",290.83,0,0,92,366,2,0,0,0,0
"24188",290.93,0,0,68,444,3,0,0,1,0
"24189",290.76,0,0,68,1114,4,0,0,1,0
"24190",291.14,0,0,68,3481,5,0,0,1,0
"24191",291.2,0,0,88,5654,6,0,0,1,0
"24192",291.67,0,0,88,6356,7,0,0,1,0
"24193",292.31,0,0,88,6315,8,0,0,1,0
"24194",294.18,0,0,92,5013,9,0,0,0,0
"24195",293.53,0.25,0,92,4662,10,0,0,0,0
"24196",293.28,0.25,0,92,4871,11,0,0,0,0
"24197",291.48,0,0,80,5146,12,0,0,0,0
"24198",293.064,0,0,80,5171,13,0,0,0,0
"24199",294.2,0,0,64,5346,14,0,0,1,0
"24200",295.71,0,0,68,5637,15,0,0,1,0
"24201",295.71,0,0,68,6556,16,0,0,1,0
"24202",295.62,0,0,68,6139,17,0,0,1,0
"24203",294.91,0,0,32,4590,18,0,0,1,0
"24204",294.64,0,0,32,3526,19,0,0,1,0
"24205",294.35,0,0,32,3388,20,0,0,1,0
"24206",293.47,0,0,8,3192,21,0,0,0,1
"24207",293.14,0,0,8,2367,22,0,0,0,1
"24208",291.83,0,0,8,1394,23,0,0,0,1
"24209",291.56,0,0,0,775,0,0,0,0,1
"24210",290.8,0,0,0,432,1,0,0,0,1
"24211",290.88,0,0,0,335,2,0,0,0,1
"24212",290.89,0,0,0,433,3,0,0,0,1
"24213",291,0,0,0,906,4,0,0,0,1
"24214",290.79,0,0,0,3019,5,0,0,0,1
"24215",290.64,0,0,0,5764,6,0,0,0,1
"24216",291.05,0,0,0,6638,7,0,0,0,1
"24217",290.94,0,0,0,5667,8,0,0,0,1
"24218",291.19,0,0,0,5270,9,0,0,0,1
"24219",290.97,0,0,0,5020,10,0,0,0,1
"24220",294.05,0,0,8,5318,11,0,0,0,1
"24221",294.75,0,0,0,5473,12,0,0,0,1
"24222",295.9,0,0,0,5710,13,0,0,0,1
"24223",298.14,0,0,0,5691,14,0,0,0,1
"24224",298.64,0,0,0,5924,15,0,0,0,1
"24225",299.08,0,0,0,6456,16,0,0,0,1
"24226",299.26,0,0,0,6146,17,0,0,0,1
"24227",299.11,0,0,0,4870,18,0,0,0,1
"24228",298.54,0,0,0,3908,19,0,0,0,1
"24229",297.9,0,0,0,3427,20,0,0,0,1
"24230",295.77,0,0,0,3222,21,0,0,0,1
